OBJECTID,poly_SourceOID,poly_IncidentName,poly_FeatureCategory,poly_MapMethod,poly_GISAcres,poly_DeleteThis,poly_FeatureAccess,poly_FeatureStatus,poly_IsVisible,poly_CreateDate,poly_DateCurrent,poly_PolygonDateTime,poly_IRWINID,poly_FORID,poly_Acres_AutoCalc,poly_SourceGlobalID,poly_Source,attr_SourceOID,attr_ABCDMisc,attr_ADSPermissionState,attr_CalculatedAcres,attr_ContainmentDateTime,attr_ControlDateTime,attr_CreatedBySystem,attr_IncidentSize,attr_DiscoveryAcres,attr_DispatchCenterID,attr_EstimatedCostToDate,attr_FinalAcres,attr_FFReportApprovedByTitle,attr_FFReportApprovedByUnit,attr_FFReportApprovedDate,attr_FireBehaviorGeneral,attr_FireBehaviorGeneral1,attr_FireBehaviorGeneral2,attr_FireBehaviorGeneral3,attr_FireCause,attr_FireCauseGeneral,attr_FireCauseSpecific,attr_FireCode,attr_FireDepartmentID,attr_FireDiscoveryDateTime,attr_FireMgmtComplexity,attr_FireOutDateTime,attr_FireStrategyConfinePercent,attr_FireStrategyFullSuppPrcnt,attr_FireStrategyMonitorPercent,attr_FireStrategyPointZonePrcnt,attr_FSJobCode,attr_FSOverrideCode,attr_GACC,attr_ICS209ReportDateTime,attr_ICS209RptForTimePeriodFrom,attr_ICS209RptForTimePeriodTo,attr_ICS209ReportStatus,attr_IncidentManagementOrg,attr_IncidentName,attr_IncidentShortDescription,attr_IncidentTypeCategory,attr_IncidentTypeKind,attr_InitialLatitude,attr_InitialLongitude,attr_InitialResponseAcres,attr_InitialResponseDateTime,attr_IrwinID,attr_IsFireCauseInvestigated,attr_IsFireCodeRequested,attr_IsFSAssisted,attr_IsMultiJurisdictional,attr_IsQuarantined,attr_IsReimbursable,attr_IsTrespass,attr_IsUnifiedCommand,attr_IsValid,attr_LocalIncidentIdentifier,attr_ModifiedBySystem,attr_PercentContained,attr_PercentPerimToBeContained,attr_POOCity,attr_POOCounty,attr_POODispatchCenterID,attr_POOFips,attr_POOJurisdictionalAgency,attr_POOJurisdictionalUnit,attr_POOJurisdictUnitParentUnit,attr_POOLandownerCategory,attr_POOLandownerKind,attr_POOLegalDescPrincipalMerid,attr_POOLegalDescQtr,attr_POOLegalDescQtrQtr,attr_POOLegalDescRange,attr_POOLegalDescSection,attr_POOLegalDescTownship,attr_POOPredictiveServiceAreaID,attr_POOProtectingAgency,attr_POOProtectingUnit,attr_POOState,attr_PredominantFuelGroup,attr_PredominantFuelModel,attr_PrimaryFuelModel,attr_SecondaryFuelModel,attr_TotalIncidentPersonnel,attr_UniqueFireIdentifier,attr_FORID,attr_WFDSSDecisionStatus,attr_EstimatedFinalCost,attr_OrganizationalAssessment,attr_StratDecisionPublishDate,attr_CreatedOnDateTime_dt,attr_ModifiedOnDateTime_dt,attr_Source,attr_IsCpxChild,attr_CpxName,attr_CpxID,attr_SourceGlobalID,GlobalID,Shape__Area,Shape__Length,attr_IncidentComplexityLevel
37234,3063,Henderson 0789,Wildfire Daily Fire Perimeter,Mixed Methods,0.528267510405739,No,Public,Approved,Yes,3/2/2025 9:26:30 PM,3/2/2025 9:28:03 PM,3/2/2025 9:20:39 PM,{DF0116AC-51F1-41AC-8FB8-B800878B26C4},,0.528267758467663,{D024D3CA-09B5-47E5-A0E9-0D8C0B471512},2025 NIFS,38364004,,DEFAULT,,3/2/2025 9:33:00 PM,3/3/2025 4:10:00 PM,firesponse,1,1,TXTIC,,,,,,Minimal,,,,Human,Recreation and ceremony,Barbeque/smoker,,,3/2/2025 7:06:00 PM,Type 5 Incident,,,,,,,,SACC,,,,,,Henderson 0789,,WF,FI,32.13950689,-95.71620658,,,{DF0116AC-51F1-41AC-8FB8-B800878B26C4},,0,,,0,,,1,1,250789,firesponse,100,,,Henderson,TXTIC,48213,SFS,TXTXS,,Private,Private,,,,,,,SA07,SFS,TXTXS,US-TX,,,Hardwood Litter,,,2025-TXTXS-250789,,No Decision,,,,3/2/2025 9:15:00 PM,3/7/2025 11:24:55 PM,IRWIN,0,,,{DF0116AC-51F1-41AC-8FB8-B800878B26C4},c786b702-8568-4cb8-b63b-c4b807cb22ba,2.04339130505105E-07,0.00237464750108929,Type 5 Incident
37327,3041,Jennings,Wildfire Daily Fire Perimeter,Auto-generated for InFORM,5,No,Public,Approved,Yes,3/2/2025 8:34:02 PM,3/5/2025 6:05:05 PM,3/2/2025 10:00:15 PM,{D739997B-2187-44BD-A350-E531DDF42A34},,16.5863979814419,{70D94E41-78BE-40E1-9243-17D0F9963A04},2025 NIFS,38363605,,DEFAULT,,3/2/2025 9:40:00 PM,3/5/2025 6:07:00 PM,wildcade,5,5,MOMOC,,,,,,,,,,Undetermined,,,SF60,,3/2/2025 7:21:48 PM,,3/5/2025 6:08:00 PM,,,,,P9,0905,EACC,,,,,,Jennings,,WF,FI,36.763142,-92.757213,,,{D739997B-2187-44BD-A350-E531DDF42A34},,0,1,,0,,,,1,000075,wildcade,,,,Ozark,MOMOC,29153,,,,Private,Private,,,,,,,EA13,USFS,MOMTF,US-MO,,,,,,2025-MOMTF-000075,,No Decision,,,,3/2/2025 8:33:30 PM,3/5/2025 6:07:53 PM,IRWIN,0,,,{D739997B-2187-44BD-A350-E531DDF42A34},db493515-4f39-49d3-8119-b79fb7e8c3d0,6.77441289553826E-06,0.0116284355635873,
37255,3055,Upshur 0791,Wildfire Daily Fire Perimeter,Mixed Methods,18.1040996426474,No,Public,Approved,Yes,3/2/2025 9:05:17 PM,3/3/2025 4:00:02 PM,3/2/2025 10:11:54 PM,{09C09248-6E56-48F4-88D9-CF292178F389},,18.1041061210415,{3EAB98D3-9471-4E2E-928A-F4E78E6B0A1A},2025 NIFS,33058420,,DEFAULT,,3/2/2025 10:08:00 PM,,firesponse,18,18,TXTIC,,,,,,Active,,,,Undetermined,Undetermined (remarks required),Origin and/or cause not identified,,,3/2/2025 7:39:00 PM,Type 4 Incident,,,,,,,,SACC,,,,,,Upshur 0791,,WF,FI,32.79281667,-94.8432,,,{09C09248-6E56-48F4-88D9-CF292178F389},,0,,,0,,,0,1,250791,firesponse,100,,,Upshur,TXTIC,48459,SFS,TXTXS,,Private,Private,,,,,,,SA07,SFS,TXTXS,US-TX,,,Timber (Litter and Understory),,,2025-TXTXS-250791,,No Decision,,,,3/2/2025 8:16:06 PM,3/2/2025 10:11:27 PM,IRWIN,0,,,{E547DA5E-FCEE-4690-8F67-A078AED75DBE},90efc6d1-87ff-4f26-b75a-a2234f3f002d,7.05280672264053E-06,0.0136270559871695,
37268,3068,Round,Wildfire Daily Fire Perimeter,Auto-generated for InFORM,550,No,Public,Approved,Yes,3/2/2025 9:41:00 PM,3/4/2025 2:12:51 AM,3/3/2025 1:30:03 PM,{F3F5FE08-8864-4B15-BB88-7047B4897DF6},,580.811049291019,{6BFCE1B2-97C0-471B-A6D4-D28286C83DF1},2025 NIFS,38363211,,DEFAULT,,3/3/2025 11:55:00 PM,,wildcade,550,50,MOMOC,25000,,,,,Minimal,,Creeping,Spotting,Undetermined,,,SF65,,3/2/2025 7:52:00 PM,,,0,100,0,0,P9,0905,EACC,3/9/2025 4:06:35 PM,3/6/2025 6:15:00 PM,3/9/2025 4:00:00 PM,U,Type 4 IC,Round,"18 miles NW of Pomona, MO",WF,FI,36.763142,-92.757213,,,{F3F5FE08-8864-4B15-BB88-7047B4897DF6},,0,1,,0,,,0,1,000076,ics209,100,100,,Douglas,MOMOC,29067,USFS,MOMTF,,USFS,Federal,5th Principal Meridian,,,,,,EA13,USFS,MOMTF,US-MO,,,Hardwood Litter,Short Grass (1 foot),4,2025-MOMTF-000076,,No Decision,,,,3/2/2025 9:40:28 PM,3/9/2025 4:06:35 PM,IRWIN,0,,,{F3F5FE08-8864-4B15-BB88-7047B4897DF6},eec70725-eeb8-4c1e-ba70-e0178c2618ff,0.000237676920960439,0.0890138263599506,Type 4 Incident
37242,3118,Silver Springs,Wildfire Daily Fire Perimeter,Mixed Methods,42.0141561074702,No,Public,Approved,Yes,3/3/2025 1:28:12 AM,3/3/2025 1:29:19 AM,3/3/2025 12:27:29 AM,{88324949-EA11-4F6B-B5E0-0E4AC4BE9301},,42.0141738984831,{DB996E86-1320-48ED-8DDA-D60C0F62C3FA},2025 NIFS,38364401,,DEFAULT,,3/3/2025 10:34:50 PM,3/7/2025 10:30:15 PM,firesponse,60,60,TXTIC,,,,,,,,,,Human,Debris and open burning,,,,3/2/2025 7:59:13 PM,Type 5 Incident,,,,,,,,SACC,,,,,,Silver Springs,,WF,FI,30.58769,-96.915919,,,{88324949-EA11-4F6B-B5E0-0E4AC4BE9301},,0,,,0,,,0,1,250793,firesponse,100,,,Milam,TXTIC,48331,SFS,TXTXS,,Private,Private,,,,,,,SA11,SFS,TXTXS,US-TX,,,Hardwood Litter,,,2025-TXTXS-250793,,No Decision,,,,3/2/2025 9:56:45 PM,3/7/2025 11:13:10 PM,IRWIN,0,,,{88324949-EA11-4F6B-B5E0-0E4AC4BE9301},4287ccd0-4f3f-4bde-bb36-31e2a1820488,1.59901110237115E-05,0.0348413180984062,Type 5 Incident
37254,3069,Lamar 0798,Wildfire Daily Fire Perimeter,Mixed Methods,0.551245627346206,No,Public,Approved,Yes,3/2/2025 9:42:54 PM,3/3/2025 4:00:02 PM,3/2/2025 10:12:45 PM,{5737C252-FF0F-41C0-A726-964A0F9BADA3},,0.551245853750275,{072B535F-6F6C-4F2D-8C72-DFBD85EF2497},2025 NIFS,33058451,,DEFAULT,,3/2/2025 10:01:00 PM,3/2/2025 10:01:10 PM,firesponse,1,1,TXTIC,,,,,,,,,,Human,Debris and open burning,Yard debris,,,3/2/2025 8:37:00 PM,Type 5 Incident,,,,,,,,SACC,,,,,,Lamar 0798,,WF,FI,33.78501447,-95.41851714,,,{5737C252-FF0F-41C0-A726-964A0F9BADA3},,0,,,0,,,0,1,250798,firesponse,100,,,Lamar,TXTIC,48277,SFS,TXTXS,,Private,Private,,,,,,,SA07,SFS,TXTXS,US-TX,,,Hardwood Litter,,,2025-TXTXS-250798,,No Decision,,,,3/2/2025 9:32:51 PM,3/2/2025 10:12:32 PM,IRWIN,0,,,{4A4FA9C6-705C-4FDD-BDF2-13C8F37A293E},852a23b1-7cf7-4200-bff9-3193012d3512,2.17153001358383E-07,0.00416646550151328,
37256,3090,Cass 0800,Wildfire Daily Fire Perimeter,Mixed Methods,8.56738780723294,No,Public,Approved,Yes,3/2/2025 11:23:43 PM,3/3/2025 4:00:02 PM,3/3/2025 12:50:21 AM,{9CC803C9-D3C1-4DEB-A754-F60540884D32},,8.56739138304714,{5E63728C-CBC2-4C9C-B920-EF264E681B05},2025 NIFS,38363213,,DEFAULT,,3/2/2025 11:12:00 PM,3/7/2025 10:10:00 PM,firesponse,9,9,TXTIC,,,,,,Minimal,,,,Human,Power generation/transmission/distribution,Electrical transmission/distribution systems,,,3/2/2025 8:44:00 PM,Type 5 Incident,,,,,,,,SACC,,,,,,Cass 0800,,WF,FI,33.07030062,-94.56551338,,,{9CC803C9-D3C1-4DEB-A754-F60540884D32},,0,,,0,,,0,1,250800,firesponse,100,,,Cass,TXTIC,48067,SFS,TXTXS,,Private,Private,,,,,,,SA07,SFS,TXTXS,US-TX,,,Timber (Litter and Understory),,,2025-TXTXS-250800,,No Decision,,,,3/2/2025 9:47:40 PM,3/7/2025 10:10:58 PM,IRWIN,0,,,{9CC803C9-D3C1-4DEB-A754-F60540884D32},1020dc08-2401-49d5-9a8f-f5e6eb71b5fd,3.34790865963441E-06,0.00965109872094192,Type 5 Incident
37243,3100,Rebar,Wildfire Daily Fire Perimeter,Mixed Methods,1.42531298989307,No,Public,Approved,Yes,3/3/2025 12:06:49 AM,3/3/2025 1:29:56 AM,3/3/2025 12:19:05 AM,{C0F232FC-AC31-4675-A960-2E9751FD2716},,1.42531359534462,{1FE78289-2A57-47AD-B7DB-A4A3235370E7},2025 NIFS,38365203,,DEFAULT,,3/3/2025 12:17:28 AM,3/8/2025 11:15:26 PM,firesponse,1.5,1.5,TXTIC,,,,,,,,,,Human,Other causes,,,,3/2/2025 8:49:20 PM,Type 5 Incident,,,,,,,,SACC,,,,,,Rebar,,WF,FI,31.07956829,-96.23483772,,,{C0F232FC-AC31-4675-A960-2E9751FD2716},,0,,,0,,,0,1,250799,firesponse,100,,,Leon,TXTIC,48289,SFS,TXTXS,,Private,Private,,,,,,,SA12,SFS,TXTXS,US-TX,,,,,,2025-TXTXS-250799,,No Decision,,,,3/2/2025 10:26:37 PM,3/8/2025 11:18:12 PM,IRWIN,0,,,{C0F232FC-AC31-4675-A960-2E9751FD2716},49840185-2aa2-40d8-a88e-d69e8202566c,5.45200464330264E-07,0.00519573713304601,Type 5 Incident
37272,3057,Eyrie,Wildfire Daily Fire Perimeter,Mixed Methods,1.48,No,Public,Approved,Yes,3/2/2025 9:13:35 PM,3/3/2025 10:00:59 PM,3/2/2025 10:19:59 PM,{362CFCD5-76C7-4E2E-9847-8871A558DEF8},,1.48204177152487,{3DE789BB-88BC-4C03-B744-9108C40AC513},2025 NIFS,33058445,,DEFAULT,,,3/2/2025 10:03:00 PM,iffrs,1.48,0.01,WIWISC,,,,,,,,,,Human,Other causes,Structure,SF62,,3/2/2025 8:55:00 PM,,3/2/2025 10:19:00 PM,,,,,,,EACC,,,,,,Eyrie,,WF,FI,43.61292,-90.133,0.01,3/2/2025 9:27:00 PM,{362CFCD5-76C7-4E2E-9847-8871A558DEF8},,0,,,0,,,,1,FIRE123136,iffrs,,,,Sauk,WIWIC,55111,,,,Private,Private,,,,,,,EA05,DNR,WIWIS,US-WI,,,Tall Grass (2.5 feet),,,2025-WIWIS-FIRE123136,,No Decision,,,,3/2/2025 9:13:08 PM,3/3/2025 4:44:12 PM,IRWIN,0,,,{EF7CC229-0744-4474-B783-05C30C4A0C2B},a8411c79-cb73-4dea-8754-7783122cab87,6.6871575654659E-07,0.0044443259511925,
37240,3110,Bell 0801,Wildfire Daily Fire Perimeter,Mixed Methods,15.7008693496563,No,Public,Approved,Yes,3/3/2025 12:43:28 AM,3/3/2025 1:29:56 AM,3/2/2025 6:30:00 PM,{428F8441-CDC4-4C1B-AA5F-42276E5FA90C},,15.7008755478037,{49B09CF5-D1D0-4BD0-97F1-972C59C0FADE},2025 NIFS,38365211,,DEFAULT,,3/3/2025 11:07:38 PM,3/7/2025 10:50:32 PM,firesponse,16,16,TXTIC,,,,,,,,,,Undetermined,Undetermined (remarks required),,,,3/2/2025 9:06:30 PM,Type 5 Incident,,,,,,,,SACC,,,,,,Atkinson,,WF,FI,31.11398247,-97.70550578,,,{428F8441-CDC4-4C1B-AA5F-42276E5FA90C},,0,,,0,,,1,1,250801,firesponse,100,,,Bell,TXTIC,48027,SFS,TXTXS,,Private,Private,,,,,,,SA11,SFS,TXTXS,US-TX,,,Tall Grass (2.5 feet),,,2025-TXTXS-250801,,No Decision,,,,3/2/2025 11:43:41 PM,3/7/2025 11:04:50 PM,IRWIN,0,,,{428F8441-CDC4-4C1B-AA5F-42276E5FA90C},b29c08ca-c33a-47aa-9c4f-6658bd8c08fd,6.00796033722872E-06,0.0285669742916408,Type 5 Incident
37248,3060,Carter,Wildfire Daily Fire Perimeter,Mixed Methods,0.4,No,Public,Approved,Yes,3/2/2025 9:15:16 PM,3/3/2025 1:45:48 PM,3/2/2025 11:29:43 PM,{15C83F56-9A0B-488D-9660-1656D88EC0C8},,0.400338562988818,{4A287A3F-4342-4DBE-A264-B26A11D79D60},2025 NIFS,38363617,,DEFAULT,,,3/2/2025 9:59:00 PM,iffrs,0.4,0.01,WIWISC,,,,,,,,,,Human,Equipment and vehicle use,Chainsaw/brush saw/weed trimmer,SF63,,3/2/2025 9:07:00 PM,,3/2/2025 10:45:00 PM,,,,,,,EACC,,,,,,Carter,,WF,FI,43.16204,-89.75361,0.01,3/2/2025 9:27:00 PM,{15C83F56-9A0B-488D-9660-1656D88EC0C8},,0,,,0,,,,1,FIRE123137,iffrs,,,,Dane,WIWIC,55025,,,,Private,Private,,,,,,,EA05,DNR,WIWIS,US-WI,,,Tall Grass (2.5 feet),,,2025-WIWIS-FIRE123137,,No Decision,,,,3/2/2025 9:14:59 PM,3/5/2025 8:41:44 PM,IRWIN,0,,,{15C83F56-9A0B-488D-9660-1656D88EC0C8},c899491f-8cf9-4002-bebb-64eb19e2ba42,1.79319840754033E-07,0.00159782669915405,
